,Field1,Chronicle_Name,Alternative_Names,Category,Comments,Recogito_Names,URI,ID,Lat,Lon,Total_Instances,Year,Value,Province.Theme,Start,End
102112,102112,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6066,1,NA,NA,NA
102261,102261,Koile Syria,NA,NA,NA,Koile Syria/Massyas,http://pleiades.stoa.org/places/668288,668288,34.25,36.25,1,6066,1,NA,NA,NA
102315,102315,Nisibis,NA,NA,NA,Nisibis/Antiochia,http://pleiades.stoa.org/places/874623,874623,37.068635,41.214619,26,6066,2,NA,NA,NA
102444,102444,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6067,1,NA,NA,NA
102464,102464,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6067,1,NA,NA,NA
102537,102537,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6067,1,NA,NA,NA
102597,102597,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6067,1,NA,NA,NA
102889,102889,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6068,1,NA,NA,NA
103241,103241,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6069,1,NA,NA,NA
103593,103593,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6070,2,NA,NA,NA
103852,103852,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6071,1,NA,NA,NA
103872,103872,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6071,1,NA,NA,NA
103945,103945,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6071,1,NA,NA,NA
104005,104005,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6071,1,NA,NA,NA
105001,105001,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6074,2,NA,NA,NA
105260,105260,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6075,1,NA,NA,NA
105280,105280,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6075,1,NA,NA,NA
105353,105353,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6075,1,NA,NA,NA
105413,105413,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6075,1,NA,NA,NA
105705,105705,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6076,2,NA,NA,NA
105835,105835,Nisibis,NA,NA,NA,Nisibis/Antiochia,http://pleiades.stoa.org/places/874623,874623,37.068635,41.214619,26,6076,1,NA,NA,NA
106057,106057,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6077,1,NA,NA,NA
106320,106320,Amida,NA,NA,NA,Ad Tygrem/Amida,http://pleiades.stoa.org/places/874298,874298,37.91085,40.23676,18,6078,1,NA,NA,NA
106666,106666,Akys,NA,NA,NA,Atys? M.,http://pleiades.stoa.org/places/550475,550475,39.80485,27.98394,1,6079,1,NA,NA,NA
106668,106668,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6079,1,NA,NA,NA
106688,106688,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6079,2,NA,NA,NA
106696,106696,Appiareia,NA,NA,NA,Appiaria,http://pleiades.stoa.org/places/216707,216707,44.019083,26.309767,1,6079,1,NA,NA,NA
106721,106721,Beioudes,NA,NA,NA,Beioubaitha,http://pleiades.stoa.org/places/874400,874400,37.346902,41.067857,1,6079,1,NA,NA,NA
106733,106733,Bononia,NA,NA,NA,Bononia,http://pleiades.stoa.org/places/206975,206975,43.990437,22.881646,1,6079,1,NA,NA,NA
106761,106761,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6079,1,NA,NA,NA
106782,106782,Dorostolon,NA,NA,JT: Durostorum in Lower Moesia on S. bank of Danube (modern Silistra in Bulgaria),Durostorum,https://pleiades.stoa.org/places/216800,216800,44.119108,27.260103,3,6079,1,NA,NA,NA
106788,106788,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,6079,1,NA,NA,NA
106821,106821,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6079,1,NA,NA,NA
106973,106973,Tarsos/Tarsus,NA,NA,NA,Tarsos,http://pleiades.stoa.org/places/511429,511429,40.745838,30.479425,10,6079,1,NA,NA,NA
106986,106986,Tomis,NA,NA,NA,Tomis,http://pleiades.stoa.org/places/217016,217016,44.172489,28.661176,3,6079,1,NA,NA,NA
107006,107006,Zardapa/Zaldapa,NA,NA,NA,Abrit,http://pleiades.stoa.org/places/216687,216687,43.8828,27.809658,2,6079,2,NA,NA,NA
107020,107020,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6080,1,NA,NA,NA
107040,107040,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6080,1,NA,NA,NA
107113,107113,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6080,1,NA,NA,NA
107166,107166,Hierapolis,NA,NA,NA,Hierapolis,http://pleiades.stoa.org/places/609403,609403,38.461767,30.197699,9,6080,1,NA,NA,NA
107173,107173,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6080,1,NA,NA,NA
107243,107243,Nisibis,NA,NA,NA,Nisibis/Antiochia,http://pleiades.stoa.org/places/874623,874623,37.068635,41.214619,26,6080,1,NA,NA,NA
107310,107310,Sisarbanon/Sarbanon,NA,NA,NA,Sarbane/Sisara,http://pleiades.stoa.org/places/874680,874680,37.1126,41.62805,1,6080,1,NA,NA,NA
107372,107372,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6081,1,NA,NA,NA
107373,107373,Alexandrina,NA,NA,NA,Aqua Alexandrina,http://pleiades.stoa.org/places/423557,423557,41.8917375,12.4861685,1,6081,1,NA,NA,NA
107392,107392,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6081,1,NA,NA,NA
107465,107465,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6081,1,NA,NA,NA
107525,107525,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6081,1,NA,NA,NA
107724,107724,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6082,1,NA,NA,NA
107744,107744,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6082,1,NA,NA,NA
107817,107817,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6082,2,NA,NA,NA
107877,107877,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6082,1,NA,NA,NA
108180,108180,Daonion,NA,NA,NA,Daunion Teichos,http://pleiades.stoa.org/places/511227,511227,41.053506,28.038408,1,6083,1,NA,NA,NA
108217,108217,Herakleia (Thrace),NA,NA,NA,Heraclea,http://pleiades.stoa.org/places/844944,844944,41.284722,31.414722,10,6083,1,NA,NA,NA
108545,108545,Drizipera,NA,NA,NA,Riisipere,http://sws.geonames.org/589024,589024,59.11417,24.31056,5,6084,2,NA,NA,NA
108873,108873,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6085,2,NA,NA,NA
108894,108894,Dorostolon,NA,NA,JT: Durostorum in Lower Moesia on S. bank of Danube (modern Silistra in Bulgaria),Durostorum,https://pleiades.stoa.org/places/216800,216800,44.119108,27.260103,3,6085,1,NA,NA,NA
108933,108933,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6085,1,NA,NA,NA
109132,109132,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6086,1,NA,NA,NA
109152,109152,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6086,1,NA,NA,NA
109225,109225,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6086,2,NA,NA,NA
109285,109285,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6086,1,NA,NA,NA
109504,109504,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6087,1,NA,NA,NA
109577,109577,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6087,1,NA,NA,NA
110188,110188,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6089,1,NA,NA,NA
110560,110560,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6090,1,NA,NA,NA
110604,110604,Balkes,a different historical source calls it Bonkeis,NA,"JT: Mango & Scott: p. 402 note 2: ""Called 'Bonkeis'in Theophylact Simocatta, which cannot be identified and may be corrupt""; Pleiades: ""Undetermined Location""",Bonchis,http://pleiades.stoa.org/places/798048,798048,NA,NA,1,6090,1,NA,NA,NA
110633,110633,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6090,1,NA,NA,NA
110634,110634,Constantiola,NA,NA,"Mango (p. 402, note 3, seems to locate it way too far West) I'm going with this: https://de.wikipedia.org/wiki/Olteni%C8%9Ba based on this: https://theodora.com/encyclopedia/o/oltenitza.html",Olteniţa,http://sws.geonames.org/671832,671832,44.08333,26.63333,2,6090,1,NA,NA,NA
110693,110693,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6090,1,NA,NA,NA
111244,111244,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6092,1,NA,NA,NA
111264,111264,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6092,1,NA,NA,NA
111324,111324,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,6092,1,NA,NA,NA
111337,111337,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6092,1,NA,NA,NA
111361,111361,Drizipera,NA,NA,NA,Riisipere,http://sws.geonames.org/589024,589024,59.11417,24.31056,5,6092,3,NA,NA,NA
111397,111397,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6092,1,NA,NA,NA
111562,111562,Tomis,NA,NA,NA,Tomis,http://pleiades.stoa.org/places/217016,217016,44.172489,28.661176,3,6092,1,NA,NA,NA
111596,111596,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6093,1,NA,NA,NA
111616,111616,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6093,1,NA,NA,NA
111689,111689,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6093,1,NA,NA,NA
111749,111749,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6093,1,NA,NA,NA
111837,111837,Philippoupolis,NA,NA,"JT: Mango p. 160 n. 6: """"Philoppoupolis is Plovdiv""""",Philippopolis/Trimontium,https://pleiades.stoa.org/places/216927,216927,42.145589,24.749474,5,6093,1,NA,NA,NA
111948,111948,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6094,1,NA,NA,NA
111968,111968,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6094,1,NA,NA,NA
112028,112028,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,6094,1,NA,NA,NA
112041,112041,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6094,2,NA,NA,NA
112042,112042,Constantiola,NA,NA,"Mango (p. 402, note 3, seems to locate it way too far West) I'm going with this: https://de.wikipedia.org/wiki/Olteni%C8%9Ba based on this: https://theodora.com/encyclopedia/o/oltenitza.html",Olteniţa,http://sws.geonames.org/671832,671832,44.08333,26.63333,2,6094,1,NA,NA,NA
112101,112101,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6094,2,NA,NA,NA
112160,112160,Monastery of St. Autonomos,NA,NA,NA,"S. Autonomos, Mon.",http://pleiades.stoa.org/places/511410,511410,40.688842,29.658512,1,6094,1,NA,NA,NA
112300,112300,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6095,2,NA,NA,NA
112320,112320,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6095,1,NA,NA,NA
112393,112393,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6095,1,NA,NA,NA
112420,112420,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,6095,2,NA,NA,NA
112453,112453,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6095,1,NA,NA,NA
112742,112742,Constanti(n)a (Mesopotamia),NA,NA,NA,Antiochia Arabis/Antoninopolis/Tella/Constantia/Maximianopolis,http://pleiades.stoa.org/places/874324,874324,37.229021,39.755832,6,6096,1,NA,NA,NA
112772,112772,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,6096,2,NA,NA,NA
112798,112798,Hierapolis,NA,NA,NA,Hierapolis,http://pleiades.stoa.org/places/609403,609403,38.461767,30.197699,9,6096,1,NA,NA,NA
113449,113449,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6098,1,NA,NA,NA
113708,113708,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6099,1,NA,NA,NA
113728,113728,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6099,1,NA,NA,NA
113801,113801,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6099,1,NA,NA,NA
113861,113861,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6099,1,NA,NA,NA
114060,114060,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6100,1,NA,NA,NA
114080,114080,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6100,1,NA,NA,NA
114153,114153,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6100,1,NA,NA,NA
114213,114213,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6100,1,NA,NA,NA
114412,114412,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6101,1,NA,NA,NA
114432,114432,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6101,2,NA,NA,NA
114492,114492,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,6101,1,NA,NA,NA
114505,114505,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6101,1,NA,NA,NA
114565,114565,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6101,1,NA,NA,NA
114753,114753,Abydos,NA,NA,NA,Abydos,http://pleiades.stoa.org/places/501325,501325,40.19406,26.41122,13,6102,4,NA,NA,NA
114764,114764,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6102,2,NA,NA,NA
114784,114784,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6102,1,NA,NA,NA
114787,114787,Apameia,NA,NA,NA,[Khuvar]/Choara/Apameia (Rhagiane)?,http://pleiades.stoa.org/places/942286,942286,35.286884,52.497326,9,6102,1,NA,NA,NA
114857,114857,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6102,4,NA,NA,NA
